like1,parx,pary,parz,simulation_0,chain
2238.0,-0.7007,-1.479,-2.105,2238.0,1.0
inf,5.953,0.152,-4.59,inf,1.0
inf,9.06,-2.998,7.25,inf,1.0
7084.0,0.9316,0.959,9.336,7084.0,1.0
42180.0,-3.742,-4.355,9.79,42180.0,1.0
48700.0,-3.564,-3.242,-4.73,48700.0,1.0
63300.0,0.2903,3.984,-8.98,63300.0,1.0
inf,-8.375,-0.4844,-8.21,inf,1.0
inf,-8.695,9.82,-7.33,inf,1.0
inf,2.09,-8.15,4.273,inf,1.0
11736.0,-0.8115,-1.051,-9.586,11736.0,1.0
inf,4.41,6.89,6.08,inf,1.0
3628.0,1.701,2.77,1.656,3628.0,1.0
inf,-6.65,-5.105,9.37,inf,1.0
inf,-3.408,-9.26,5.79,inf,1.0
inf,7.117,-0.615,-4.895,inf,1.0
27950.0,-1.104,-4.113,1.085,27950.0,1.0
inf,-2.016,-6.05,-5.08,inf,1.0
3766.0,-1.992,1.106,6.645,3766.0,1.0
inf,-7.008,4.164,1.61,inf,1.0
inf,3.469,8.375,8.35,inf,1.0
7910.0,2.28,1.264,-6.383,7910.0,1.0
inf,-8.266,2.459,-1.662,inf,1.0
inf,1.769,9.04,-2.768,inf,1.0
inf,-5.934,-4.082,-6.047,inf,1.0
inf,-1.309,8.41,-9.52,inf,1.0
inf,-1.203,-5.59,-7.195,inf,1.0
inf,8.61,5.344,-6.035,inf,1.0
inf,5.863,-5.85,7.348,inf,1.0
2880.0,-0.7476,1.798,-1.986,2880.0,1.0
inf,4.79,-3.088,3.686,inf,1.0
inf,-5.586,6.598,-1.514,inf,1.0
inf,-1.04,7.94,-4.125,inf,1.0
9656.0,-0.04947,-1.096,-8.56,9656.0,1.0
44770.0,2.086,-5.32,9.5,44770.0,1.0
64740.0,-2.686,-4.586,-1.482,64740.0,1.0
21950.0,-3.475,4.09,4.25,21950.0,1.0
1306.0,0.6333,-2.865,6.72,1306.0,1.0
inf,6.855,8.33,-4.836,inf,1.0
inf,-1.525,9.04,1.878,inf,1.0
3956.0,2.107,0.1218,4.586,3956.0,1.0
42720.0,1.63,-4.145,-2.35,42720.0,1.0
inf,4.57,-5.76,6.51,inf,1.0
inf,6.49,6.87,7.25,inf,1.0
inf,-9.695,-4.824,-0.1425,inf,1.0
15030.0,-0.761,-1.779,-8.86,15030.0,1.0
inf,-8.33,0.3293,-7.977,inf,1.0
inf,4.25,9.02,-1.281,inf,1.0
inf,8.055,9.27,-1.13,inf,1.0
inf,-3.28,9.2,-1.974,inf,1.0
inf,6.81,7.965,7.387,inf,1.0
inf,-9.19,8.99,8.805,inf,1.0
inf,-9.61,-4.484,-9.15,inf,1.0
inf,3.797,-5.355,-6.11,inf,1.0
inf,-6.457,-3.482,5.277,inf,1.0
40540.0,3.648,3.562,-4.93,40540.0,1.0
inf,-0.707,-4.945,-0.8945,inf,1.0
inf,-2.127,-5.957,-2.078,inf,1.0
inf,3.586,-9.1,1.029,inf,1.0
157.8,-0.2399,1.084,0.4607,157.8,1.0
inf,-8.766,-5.42,-4.168,inf,1.0
4094.0,-2.541,0.969,-2.332,4094.0,1.0
inf,-1.289,-8.16,3.709,inf,1.0
31550.0,3.912,3.994,2.262,31550.0,1.0
inf,9.77,3.59,4.01,inf,1.0
inf,4.465,-8.98,-3.53,inf,1.0
inf,7.15,5.156,-3.006,inf,1.0
inf,9.336,-8.18,-4.72,inf,1.0
inf,6.645,2.52,2.953,inf,1.0
5516.0,0.9556,0.1974,7.43,5516.0,1.0
inf,8.01,8.67,8.14,inf,1.0
62720.0,3.654,5.13,2.654,62720.0,1.0
inf,5.938,-2.477,9.984,inf,1.0
inf,7.953,1.135,6.305,inf,1.0
inf,-1.362,5.72,-6.168,inf,1.0
inf,5.008,-4.03,5.93,inf,1.0
inf,-3.86,5.062,-8.35,inf,1.0
4572.0,2.922,1.796,3.6,4572.0,1.0
inf,7.438,1.526,-8.4,inf,1.0
inf,6.84,5.805,9.68,inf,1.0
inf,-3.193,9.01,5.617,inf,1.0
inf,-3.305,-3.957,-8.734,inf,1.0
inf,7.35,-4.594,-8.35,inf,1.0
inf,-5.11,-4.18,-3.182,inf,1.0
inf,-7.9,-5.78,-5.35,inf,1.0
inf,9.53,-3.654,4.793,inf,1.0
5324.0,0.3782,3.33,4.527,5324.0,1.0
4744.0,-2.914,1.989,1.715,4744.0,1.0
inf,5.59,-0.1934,7.24,inf,1.0
53540.0,5.02,2.102,5.633,53540.0,1.0
42720.0,4.535,-0.04227,-1.694,42720.0,1.0
inf,-9.875,-8.24,9.64,inf,1.0
inf,7.79,8.5,-7.543,inf,1.0
14850.0,2.934,-0.548,-7.73,14850.0,1.0
inf,-8.195,6.895,-3.729,inf,1.0
inf,-6.4,-5.246,8.47,inf,1.0
inf,3.518,-7.406,-2.387,inf,1.0
inf,7.72,8.44,0.0915,inf,1.0
inf,5.03,5.3,-5.953,inf,1.0
inf,7.52,0.682,7.125,inf,1.0
inf,-9.92,8.5,9.414,inf,1.0
3938.0,2.451,-0.2598,0.06305,3938.0,1.0
9670.0,-3.09,-0.2499,-0.6694,9670.0,1.0
inf,-8.18,3.232,7.777,inf,1.0
inf,-6.094,-1.729,-2.205,inf,1.0
inf,-2.85,-9.9,0.3281,inf,1.0
inf,-2.377,-6.504,2.379,inf,1.0
inf,-5.652,0.499,-6.33,inf,1.0
26220.0,-4.09,0.698,-1.747,26220.0,1.0
12100.0,-0.527,-1.266,-9.28,12100.0,1.0
inf,6.586,6.906,-1.003,inf,1.0
inf,-2.86,-9.81,2.701,inf,1.0
inf,-9.7,7.84,5.098,inf,1.0
14410.0,3.385,-0.3894,-1.746,14410.0,1.0
inf,4.16,8.32,-3.795,inf,1.0
inf,-7.402,-9.45,7.69,inf,1.0
58400.0,-4.523,-3.074,4.016,58400.0,1.0
inf,-8.016,5.0,-0.05966,inf,1.0
21070.0,2.78,-2.826,-1.979,21070.0,1.0
inf,7.688,3.746,-9.52,inf,1.0
inf,7.863,8.484,-3.846,inf,1.0
62430.0,4.91,1.392,-8.5,62430.0,1.0
inf,-7.492,-4.695,-2.11,inf,1.0
inf,4.51,4.453,-2.0,inf,1.0
inf,1.946,6.41,-5.824,inf,1.0
inf,0.1339,-9.5,-9.39,inf,1.0
53760.0,-5.105,2.912,7.285,53760.0,1.0
inf,-8.1,2.467,3.707,inf,1.0
12130.0,2.918,5.454e-05,-6.977,12130.0,1.0
inf,-5.594,1.263,-5.434,inf,1.0
inf,-7.61,2.57,5.633,inf,1.0
275.2,-1.384,1.572,0.867,275.2,1.0
inf,7.547,-1.309,9.82,inf,1.0
33500.0,4.094,-1.45,4.047,33500.0,1.0
inf,7.676,-7.95,1.289,inf,1.0
26420.0,1.237,-4.664,6.734,26420.0,1.0
inf,-6.176,1.825,-9.5,inf,1.0
5440.0,2.162,-1.805,-0.2483,5440.0,1.0
36480.0,-4.25,0.724,-7.496,36480.0,1.0
inf,-9.016,-5.363,8.11,inf,1.0
inf,-1.003,-7.277,5.34,inf,1.0
inf,-3.402,-5.5,2.055,inf,1.0
inf,-6.586,4.84,6.19,inf,1.0
inf,6.918,4.49,4.14,inf,1.0
inf,8.4,-9.96,2.396,inf,1.0
46370.0,-4.82,1.829,0.931,46370.0,1.0
inf,5.18,8.65,-9.38,inf,1.0
inf,4.836,5.74,-6.234,inf,1.0
47900.0,4.69,0.2301,2.277,47900.0,1.0
inf,-0.7104,-7.574,-4.85,inf,1.0
13416.0,0.316,4.49,9.44,13416.0,1.0
inf,-9.71,6.81,-2.434,inf,1.0
inf,-8.76,-1.301,-8.57,inf,1.0
20850.0,3.234,-1.878,-3.959,20850.0,1.0
inf,-8.38,3.328,1.618,inf,1.0
inf,9.625,0.9336,8.16,inf,1.0
7428.0,2.059,-0.2092,7.426,7428.0,1.0
inf,1.3125,-7.6,9.18,inf,1.0
inf,-9.53,-5.566,7.684,inf,1.0
inf,7.86,-9.41,3.58,inf,1.0
inf,-3.967,8.04,5.035,inf,1.0
inf,-9.43,-7.594,-7.793,inf,1.0
inf,1.273,9.57,-9.79,inf,1.0
inf,-6.77,6.85,-1.569,inf,1.0
inf,-9.55,-9.02,-9.25,inf,1.0
inf,9.13,-2.674,6.996,inf,1.0
inf,-8.86,-1.93,-7.324,inf,1.0
inf,1.631,-8.13,-0.6206,inf,1.0
53600.0,4.844,3.484,0.4434,53600.0,1.0
inf,-8.17,3.084,3.682,inf,1.0
inf,2.686,-6.094,-9.08,inf,1.0
3658.0,-1.929,3.969,9.72,3658.0,1.0
inf,-9.0,-4.082,-7.297,inf,1.0
inf,9.29,-9.06,-9.34,inf,1.0
3304.0,-0.03564,3.229,5.668,3304.0,1.0
1603.0,-2.592,2.945,7.383,1603.0,1.0
inf,6.164,9.98,2.7,inf,1.0
605.0,1.876,2.516,8.57,605.0,1.0
inf,-0.4534,-9.72,-1.736,inf,1.0
inf,-5.414,3.871,-6.277,inf,1.0
2898.0,2.89,3.072,8.45,2898.0,1.0
inf,0.8174,-6.49,-6.96,inf,1.0
inf,2.344,-7.32,-3.139,inf,1.0
inf,-6.477,2.076,3.08,inf,1.0
7972.0,-2.598,0.1869,6.082,7972.0,1.0
inf,5.285,-6.51,-8.34,inf,1.0
inf,5.43,-7.656,4.223,inf,1.0
inf,0.576,4.78,-6.324,inf,1.0
20020.0,-0.8447,-4.6,8.086,20020.0,1.0
inf,5.652,2.96,0.11096,inf,1.0
inf,7.28,-4.555,-3.277,inf,1.0
inf,8.42,0.883,-6.387,inf,1.0
inf,-5.688,9.586,3.068,inf,1.0
inf,-5.434,-9.07,-6.117,inf,1.0
inf,6.83,8.86,-9.28,inf,1.0
7376.0,2.738,4.16,9.4,7376.0,1.0
inf,-2.79,8.984,-7.71,inf,1.0
inf,-1.902,-7.395,-3.205,inf,1.0
17780.0,-0.285,-3.125,-3.166,17780.0,1.0
inf,-0.8394,5.637,-8.414,inf,1.0
inf,-1.2295,-9.78,7.04,inf,1.0
inf,-7.875,-3.057,-8.78,inf,1.0
inf,2.625,-5.883,0.29,inf,1.0
inf,2.69,-6.316,1.097,inf,1.0
16540.0,3.537,0.882,6.26,16540.0,1.0
7044.0,2.518,-1.613,5.266,7044.0,1.0
60380.0,4.64,-2.355,-0.2458,60380.0,1.0
inf,6.21,6.35,6.38,inf,1.0
22830.0,-3.594,-1.861,6.594,22830.0,1.0
inf,6.2,-6.36,8.25,inf,1.0
inf,4.137,-5.35,-1.94,inf,1.0
inf,2.777,-6.754,-7.902,inf,1.0
3050.0,2.035,1.432,6.863,3050.0,1.0
inf,8.53,-5.44,-8.37,inf,1.0
inf,-6.848,-3.156,9.01,inf,1.0
inf,-4.953,-1.669,-6.95,inf,1.0
inf,-8.984,-4.277,9.34,inf,1.0
inf,0.0801,-7.32,1.824,inf,1.0
inf,6.023,-4.32,-6.723,inf,1.0
inf,9.86,-5.844,-5.504,inf,1.0
inf,-9.83,-8.93,-6.49,inf,1.0
inf,-4.914,8.94,8.484,inf,1.0
inf,-5.53,0.7725,8.96,inf,1.0
inf,-6.703,-2.605,3.81,inf,1.0
27200.0,3.814,0.1543,-8.016,27200.0,1.0
inf,-7.812,-4.105,7.074,inf,1.0
inf,-2.816,8.62,-6.375,inf,1.0
inf,-6.797,-3.72,9.45,inf,1.0
inf,0.7944,8.08,-7.77,inf,1.0
inf,0.9785,6.7,-9.07,inf,1.0
inf,-0.3616,6.246,4.797,inf,1.0
28600.0,-1.589,-4.1,1.266,28600.0,1.0
inf,0.001709,-5.887,-5.27,inf,1.0
inf,0.742,-7.473,-3.736,inf,1.0
inf,-8.8,6.074,0.2473,inf,1.0
inf,-8.58,6.59,0.346,inf,1.0
inf,7.68,3.902,-7.848,inf,1.0
inf,0.915,4.863,-5.29,inf,1.0
47940.0,4.402,-0.9375,9.05,47940.0,1.0
inf,-5.21,-6.137,9.06,inf,1.0
inf,7.445,1.341,9.68,inf,1.0
57660.0,-4.9,2.902,-3.014,57660.0,1.0
inf,-4.523,-5.133,-5.418,inf,1.0
inf,-9.38,2.99,-7.19,inf,1.0
2354.0,0.38,-1.04,5.78,2354.0,1.0
3044.0,0.4065,-1.675,-2.389,3044.0,1.0
inf,5.74,0.2412,5.168,inf,1.0
inf,-9.586,1.264,-1.664,inf,1.0
inf,8.99,-5.684,7.977,inf,1.0
inf,-6.47,3.812,-4.19,inf,1.0
inf,-6.816,8.06,5.016,inf,1.0
10300.0,-1.995,-0.2632,-9.15,10300.0,1.0
inf,-3.596,-9.88,-0.354,inf,1.0
14750.0,3.56,1.413,-2.54,14750.0,1.0
inf,-4.973,6.008,-0.8013,inf,1.0
inf,6.21,0.8555,6.156,inf,1.0
inf,-9.61,-4.63,-5.363,inf,1.0
inf,7.406,-7.027,3.826,inf,1.0
inf,-8.555,-4.008,5.71,inf,1.0
inf,-9.59,9.51,7.938,inf,1.0
inf,3.66,-9.164,-3.42,inf,1.0
1959.0,-1.426,0.1372,4.01,1959.0,1.0
inf,-7.14,7.676,-3.668,inf,1.0
inf,7.18,-1.555,-8.49,inf,1.0
4062.0,-1.276,0.8228,6.996,4062.0,1.0
inf,-6.164,-2.906,7.402,inf,1.0
59170.0,-5.094,1.689,4.38,59170.0,1.0
inf,-9.84,-4.035,2.945,inf,1.0
inf,9.43,3.504,-7.15,inf,1.0
inf,-6.29,-3.729,2.324,inf,1.0
inf,6.023,-6.027,2.684,inf,1.0
5380.0,-1.836,3.955,8.35,5380.0,1.0
inf,-8.82,6.566,4.312,inf,1.0
inf,4.082,-8.586,-6.477,inf,1.0
inf,3.113,6.53,-1.205,inf,1.0
inf,-3.066,-8.4,8.73,inf,1.0
inf,-7.168,-7.582,8.28,inf,1.0
inf,4.1,-5.03,-8.75,inf,1.0
inf,-7.797,-0.1481,-3.924,inf,1.0
inf,-1.975,-4.133,-7.625,inf,1.0
inf,7.754,-8.09,2.459,inf,1.0
inf,2.979,8.664,-9.695,inf,1.0
53100.0,-2.78,3.578,-9.86,53100.0,1.0
inf,6.043,1.379,-6.71,inf,1.0
312.8,1.822,2.836,9.734,312.8,1.0
inf,-2.166,6.375,-4.707,inf,1.0
28080.0,-2.568,2.768,-8.65,28080.0,1.0
inf,1.57,6.61,2.77,inf,1.0
31180.0,2.65,4.457,2.385,31180.0,1.0
inf,-4.977,5.9,7.465,inf,1.0
inf,-9.7,0.7627,2.467,inf,1.0
inf,5.918,-9.445,1.015,inf,1.0
33700.0,-2.1,-2.96,-8.03,33700.0,1.0
inf,-5.633,9.09,-0.9854,inf,1.0
inf,-5.984,2.348,0.05984,inf,1.0
inf,1.018,7.055,-0.4387,inf,1.0
inf,5.867,7.344,-3.547,inf,1.0
inf,-0.00245,-8.54,6.965,inf,1.0
inf,3.387,-3.959,-6.914,inf,1.0
inf,-5.445,4.652,7.242,inf,1.0
65120.0,-1.389,4.934,-0.9873,65120.0,1.0
inf,5.523,-4.2,5.266,inf,1.0
inf,-8.9,-9.08,7.766,inf,1.0
inf,-8.79,8.71,-6.44,inf,1.0
inf,6.62,-3.037,7.195,inf,1.0
3560.0,2.168,1.089,5.934,3560.0,1.0
39600.0,-0.3542,3.22,-9.29,39600.0,1.0
inf,-8.195,7.355,8.484,inf,1.0
inf,-6.203,-8.586,-3.768,inf,1.0
inf,7.812,-0.3445,-9.35,inf,1.0
inf,-9.41,-1.454,-2.162,inf,1.0
inf,5.984,7.188,-9.32,inf,1.0
inf,1.817,9.83,2.04,inf,1.0
inf,2.223,-9.82,-0.576,inf,1.0
inf,-5.953,3.525,-7.49,inf,1.0
inf,8.414,5.79,9.03,inf,1.0
inf,6.516,8.17,6.547,inf,1.0
1014.0,2.102,3.334,8.125,1014.0,1.0
inf,-8.88,1.389,5.44,inf,1.0
inf,1.85,7.37,-6.395,inf,1.0
inf,-7.6,1.352,-0.9463,inf,1.0
inf,6.74,8.93,9.45,inf,1.0
16500.0,-0.3523,-3.803,2.244,16500.0,1.0
inf,4.49,-3.734,-5.07,inf,1.0
inf,9.27,-9.05,2.807,inf,1.0
4316.0,2.328,-0.665,-2.027,4316.0,1.0
47840.0,-0.822,3.734,-7.707,47840.0,1.0
inf,4.9,-4.926,-0.2268,inf,1.0
44380.0,2.65,-3.947,-2.402,44380.0,1.0
inf,6.723,2.252,3.92,inf,1.0
inf,-9.31,0.711,8.4,inf,1.0
117.06,-0.99,0.05283,-0.509,117.06,1.0
inf,-0.911,5.785,-0.5854,inf,1.0
inf,9.164,-3.314,9.805,inf,1.0
306.2,0.1577,-0.4434,-1.481,306.2,1.0
inf,-8.805,7.62,5.33,inf,1.0
inf,5.98,9.25,6.55,inf,1.0
29090.0,1.055,-3.74,-2.355,29090.0,1.0
inf,-9.43,-7.656,-6.215,inf,1.0
6524.0,1.333,3.217,2.408,6524.0,1.0
inf,7.3,3.307,-8.54,inf,1.0
inf,9.05,3.703,8.17,inf,1.0
inf,5.746,-5.812,-7.85,inf,1.0
inf,4.223,-7.48,8.195,inf,1.0
inf,5.14,-8.36,7.883,inf,1.0
inf,-6.59,0.1587,3.979,inf,1.0
inf,6.117,-3.01,-4.01,inf,1.0
inf,-9.266,8.09,-1.662,inf,1.0
inf,4.2,7.367,-8.71,inf,1.0
inf,9.42,-8.36,8.98,inf,1.0
inf,-7.066,0.1732,-1.896,inf,1.0
inf,3.908,7.035,-4.074,inf,1.0
inf,7.54,7.305,8.38,inf,1.0
36700.0,3.738,-2.688,-2.238,36700.0,1.0
inf,9.47,-3.924,5.383,inf,1.0
inf,6.043,4.57,0.572,inf,1.0
inf,6.656,-5.23,6.523,inf,1.0
inf,-1.42,4.88,-1.803,inf,1.0
inf,0.3247,9.625,6.33,inf,1.0
inf,0.74,7.586,7.77,inf,1.0
1386.0,-1.6875,-0.811,0.0563,1386.0,1.0
inf,8.41,-6.945,6.453,inf,1.0
3674.0,0.8604,1.012,-5.03,3674.0,1.0
33280.0,0.2214,-3.57,-5.133,33280.0,1.0
12780.0,-3.14,-1.401,1.138,12780.0,1.0
inf,4.99,8.84,-2.672,inf,1.0
inf,-8.9,-3.166,-1.283,inf,1.0
inf,9.625,-3.354,-3.963,inf,1.0
inf,7.336,9.38,6.31,inf,1.0
inf,-2.99,8.23,-9.57,inf,1.0
inf,-8.69,-8.46,-5.5,inf,1.0
8920.0,-2.771,-1.391,-0.641,8920.0,1.0
inf,6.17,4.02,-1.591,inf,1.0
10880.0,0.227,1.027,-9.33,10880.0,1.0
inf,6.926,3.166,9.79,inf,1.0
inf,8.805,8.1,8.664,inf,1.0
inf,-9.37,-7.14,-0.2737,inf,1.0
inf,-6.594,0.8022,-9.82,inf,1.0
inf,-6.062,1.29,3.785,inf,1.0
inf,1.622,7.164,-6.766,inf,1.0
inf,-4.527,5.59,-9.79,inf,1.0
inf,4.02,5.16,-5.727,inf,1.0
inf,-5.863,-7.117,-3.48,inf,1.0
inf,-0.344,9.85,-5.043,inf,1.0
62100.0,-4.76,-1.86,7.855,62100.0,1.0
46660.0,4.64,-0.0775,-0.4229,46660.0,1.0
inf,-8.65,-5.875,0.9097,inf,1.0
inf,9.71,-2.61,6.855,inf,1.0
inf,5.75,1.509,-3.152,inf,1.0
inf,-5.42,4.684,0.3843,inf,1.0
inf,-1.674,-6.605,6.31,inf,1.0
inf,-5.5,0.05902,-7.777,inf,1.0
inf,-0.729,-4.895,-3.805,inf,1.0
inf,-7.637,3.904,6.297,inf,1.0
869.5,0.1776,-2.682,6.1,869.5,1.0
inf,-8.8,-8.82,6.887,inf,1.0
inf,4.56,9.414,0.927,inf,1.0
inf,8.54,-9.42,-2.33,inf,1.0
12560.0,3.316,0.5996,-3.828,12560.0,1.0
60960.0,-3.672,4.7,-0.9805,60960.0,1.0
inf,6.42,-4.86,-6.84,inf,1.0
12216.0,-3.264,0.9014,6.0,12216.0,1.0
inf,8.266,-6.25,9.39,inf,1.0
inf,-6.918,6.344,-3.15,inf,1.0
inf,-3.97,7.76,-9.79,inf,1.0
54700.0,4.66,-1.665,2.06,54700.0,1.0
inf,6.73,-1.495,1.528,inf,1.0
inf,-9.21,0.976,7.992,inf,1.0
inf,-8.164,-9.41,6.098,inf,1.0
inf,-4.406,-6.42,8.21,inf,1.0
inf,-2.06,-8.66,2.45,inf,1.0
inf,9.9,1.925,8.82,inf,1.0
53980.0,4.668,0.922,-9.4,53980.0,1.0
inf,6.664,4.68,5.906,inf,1.0
inf,-0.5728,-7.082,-5.2,inf,1.0
inf,5.32,2.814,1.262,inf,1.0
inf,2.76,9.09,9.06,inf,1.0
inf,-2.03,-5.203,-0.2327,inf,1.0
inf,-6.848,0.02101,2.916,inf,1.0
inf,6.816,-8.77,-4.91,inf,1.0
inf,-8.836,-5.586,7.59,inf,1.0
inf,-9.9,5.56,5.188,inf,1.0
inf,7.895,-7.41,-3.129,inf,1.0
inf,-9.836,-3.885,-7.434,inf,1.0
inf,-7.8,-3.688,8.96,inf,1.0
inf,5.85,7.617,-0.7197,inf,1.0
32900.0,-3.775,-2.188,-2.857,32900.0,1.0
inf,-2.982,5.543,0.9004,inf,1.0
inf,6.324,0.4302,6.445,inf,1.0
inf,-8.72,-2.186,2.629,inf,1.0
inf,-8.875,8.2,8.8,inf,1.0
inf,9.31,9.9,-8.31,inf,1.0
inf,5.73,3.344,-6.133,inf,1.0
inf,2.992,8.55,1.196,inf,1.0
inf,-6.55,-2.182,-8.164,inf,1.0
inf,6.63,2.408,-8.03,inf,1.0
inf,-9.266,-7.043,3.754,inf,1.0
inf,-1.714,7.426,2.408,inf,1.0
2080.0,-0.652,-0.2412,-4.45,2080.0,1.0
inf,4.027,-4.684,0.1287,inf,1.0
inf,-1.053,7.055,0.809,inf,1.0
12930.0,2.227,-3.236,2.602,12930.0,1.0
inf,9.6,4.58,-2.33,inf,1.0
59840.0,-1.048,5.543,6.684,59840.0,1.0
inf,-6.176,8.55,-4.94,inf,1.0
inf,-9.46,3.682,9.836,inf,1.0
25500.0,-2.445,2.445,-9.586,25500.0,1.0
inf,7.17,1.5,-9.52,inf,1.0
inf,-3.166,-5.023,-3.602,inf,1.0
inf,1.411,8.14,3.111,inf,1.0
inf,-4.684,-9.95,1.414,inf,1.0
inf,-8.2,-5.11,6.367,inf,1.0
inf,-3.152,7.85,3.88,inf,1.0
inf,7.74,7.484,-9.69,inf,1.0
inf,-4.668,-5.96,0.0697,inf,1.0
inf,8.055,5.855,8.27,inf,1.0
30180.0,0.8755,-4.23,1.261,30180.0,1.0
inf,8.125,-2.684,-4.637,inf,1.0
inf,-6.152,-7.79,-1.581,inf,1.0
inf,5.555,-3.398,-2.27,inf,1.0
inf,3.543,-5.375,3.297,inf,1.0
inf,3.617,-8.51,-7.363,inf,1.0
13750.0,1.449,-2.533,-4.348,13750.0,1.0
inf,5.977,4.28,-9.77,inf,1.0
inf,9.555,4.215,0.4133,inf,1.0
inf,-6.414,2.443,2.99,inf,1.0
21170.0,-1.642,-4.246,5.266,21170.0,1.0
inf,-9.44,0.7363,-2.473,inf,1.0
inf,6.33,-4.562,2.89,inf,1.0
36450.0,-0.2788,4.016,-2.547,36450.0,1.0
inf,3.309,9.18,9.04,inf,1.0
61440.0,-3.42,5.367,4.855,61440.0,1.0
53380.0,4.758,0.4207,6.51,53380.0,1.0
36000.0,4.035,1.903,-8.76,36000.0,1.0
inf,-5.57,-9.81,8.66,inf,1.0
inf,-5.145,4.24,-8.94,inf,1.0
inf,7.176,-2.355,-7.777,inf,1.0
inf,-0.8423,-7.24,-8.07,inf,1.0
45920.0,-0.6855,4.46,-1.137,45920.0,1.0
12870.0,-1.408,-1.285,-9.2,12870.0,1.0
55260.0,-4.574,-1.166,9.39,55260.0,1.0
inf,0.767,-9.3,-3.402,inf,1.0
inf,3.86,9.586,1.111,inf,1.0
inf,-9.38,-4.74,-6.504,inf,1.0
inf,-0.1721,-8.37,0.2683,inf,1.0
inf,2.818,-9.31,-9.0,inf,1.0
inf,3.041,5.137,-9.164,inf,1.0
55420.0,-4.74,2.326,-6.766,55420.0,1.0
1892.0,1.183,1.64,7.03,1892.0,1.0
inf,-9.78,-5.29,-8.33,inf,1.0
inf,6.867,-2.283,-0.369,inf,1.0
inf,-9.516,-4.03,6.76,inf,1.0
inf,-4.78,4.875,4.94,inf,1.0
inf,5.812,-2.025,-4.99,inf,1.0
11450.0,0.4758,3.016,-1.236,11450.0,1.0
inf,1.491,-7.95,-3.701,inf,1.0
inf,-5.535,-0.631,9.1,inf,1.0
8560.0,3.475,3.28,7.902,8560.0,1.0
inf,-9.12,4.246,-0.578,inf,1.0
inf,-9.22,-3.053,-6.95,inf,1.0
inf,9.21,9.66,-9.32,inf,1.0
12776.0,2.889,-2.576,9.5,12776.0,1.0
inf,-8.27,-0.7524,4.88,inf,1.0
inf,9.89,-7.85,-4.914,inf,1.0
inf,3.89,-4.883,-4.85,inf,1.0
inf,8.945,9.88,-7.59,inf,1.0
31490.0,3.797,-2.844,4.02,31490.0,1.0
inf,1.287,-7.293,-0.6865,inf,1.0
inf,0.7188,-9.84,4.402,inf,1.0
inf,-0.2112,7.906,5.22,inf,1.0
15260.0,3.283,-1.118,-2.084,15260.0,1.0
inf,6.117,1.981,-1.943,inf,1.0
inf,3.854,-4.83,-2.871,inf,1.0
22050.0,-3.855,0.3853,3.4,22050.0,1.0
inf,-3.377,4.902,-3.387,inf,1.0
6990.0,-1.368,-0.2202,-8.04,6990.0,1.0
18060.0,1.127,2.816,-5.41,18060.0,1.0
inf,-9.9,-3.385,-0.4194,inf,1.0
4850.0,1.825,-1.373,7.01,4850.0,1.0
inf,-6.66,-3.232,4.785,inf,1.0
inf,3.922,5.914,-6.473,inf,1.0
inf,-9.21,3.414,7.91,inf,1.0
455.2,-1.022,2.506,7.816,455.2,1.0
inf,-9.1,6.957,-3.846,inf,1.0
5510.0,2.576,1.341,7.0,5510.0,1.0
6630.0,2.12,-2.027,8.98,6630.0,1.0
3764.0,0.4636,3.676,8.45,3764.0,1.0
inf,-2.283,-4.395,-9.9,inf,1.0
36450.0,-3.879,-2.652,-0.0904,36450.0,1.0
inf,-3.88,-8.195,7.926,inf,1.0
inf,-5.88,-6.78,-5.043,inf,1.0
inf,-6.562,6.645,0.436,inf,1.0
13900.0,-0.2947,2.607,-4.72,13900.0,1.0
inf,9.984,-9.23,-0.1779,inf,1.0
inf,7.98,6.02,7.344,inf,1.0
inf,-4.062,-3.162,-7.043,inf,1.0
inf,-6.402,-2.744,3.31,inf,1.0
inf,-5.56,4.004,-6.94,inf,1.0
inf,2.115,7.17,-7.535,inf,1.0
inf,6.844,-3.045,-2.047,inf,1.0
inf,8.38,-5.223,-1.73,inf,1.0
34880.0,4.02,-1.871,8.32,34880.0,1.0
inf,7.312,-6.562,-0.06647,inf,1.0
inf,-7.824,7.89,3.408,inf,1.0
inf,-6.312,9.49,-4.945,inf,1.0
inf,9.945,0.947,9.42,inf,1.0
inf,-0.7783,7.35,-0.7812,inf,1.0
inf,-3.395,-7.227,2.81,inf,1.0
inf,-6.9,3.982,1.777,inf,1.0
36450.0,0.3777,-4.586,2.543,36450.0,1.0
inf,4.684,6.57,-1.082,inf,1.0
25890.0,-3.389,-1.475,-7.34,25890.0,1.0
inf,-5.64,7.523,-4.066,inf,1.0
inf,-3.506,8.37,-0.1539,inf,1.0
44580.0,2.658,-4.008,-1.902,44580.0,1.0
inf,-6.64,-1.466,-5.867,inf,1.0
inf,-5.25,-6.082,-2.764,inf,1.0
inf,8.06,-3.201,9.34,inf,1.0
inf,-3.627,5.504,-2.857,inf,1.0
inf,-7.223,-7.797,-8.21,inf,1.0
6930.0,-0.9077,2.287,-2.96,6930.0,1.0
inf,-9.82,6.24,-6.434,inf,1.0
inf,1.75,5.406,-3.342,inf,1.0
inf,-1.273,-4.176,-9.586,inf,1.0
